Диктор 1 результаты его отрезков

0,03968743
0,2606021
0,2832381
0,1726372
0,08541746
0,1095984
0,1226102
0,01836362
0,04468045
0,0912971
0,0974104
0,04506395
0,1324987
0,06903891
0,03194387
0,06912457
0,188418
0,01835081
0,1130757
0,1610338
0,0166287
-0,03633949
-0,03228856
0,01819872
-0,02141038
-0,05198732
-0,1168233
0,07621461
0,08791242
-0,06810053
0,06784623
0,1477327
0,03305505
0,07397263
0,05418689
0,03646184
0,09566657
0,06357538
0,04864788
0,04340431
-0,01545442
-0,02717703
0,0607837
0,03057456
0,2012528
0,003908028
0,1025756
0,1085697
0,0518053
0,02603294
-0,03169058
0,00878462
0,03521258
0,0981812
0,03783579
0,02439036
-0,001963014
0,1006856
0,07031724
0,01919584
0,05632696
-0,02585902
-0,002321878
0,007114294
0,06920406
0,05573735
0,0002264419
-0,009906649
0,05131797
0,09525747
0,03623242
0,05137268
0,1371801
0,07285991
0,03266253
-0,01228893
0,1228237
0,05550111
0,002153865
0,1287025
0,2266651
0,1105906
-0,009634282
0,02288348
0,162598
0,1565183
0,09735189
0,07950383
0,00750082
0,1376775
0,01706467
0,1154087
0,0717601
------------------------------------------

Диктор 4 результаты его отрезков

0,443238
0,4496113
0,4918191
0,4473289
0,5316285
0,4394096
0,5079634

Диктор 4 результаты чужих отрезков
0,1332164
0,1498689
0,191113
0,2887051
0,2262314
0,2555878
0,2487829
0,259699
0,1602342
0,1944107
0,195064
0,3307503
0,2540208
0,09546171
0,1346356
0,147747
0,1256452
0,3960592
0,3133085
0,2925731
0,4276375
0,2814834
0,3343747
0,2980351
-0,01178602
0,05898903
0,09674346
0,2152287
0,1959069
0,1288466
0,1419167
0,1359672
0,1636
0,1083768
0,2363237
0,3273691
0,1019326
0,1802794
0,2010922
0,3229029
0,1503649
0,1161548
0,1157628
0,09672393
0,3031333
0,1993306
0,3026713
0,2790766
0,1921521
0,2295665
0,3379397
0,3857377
0,2091426
0,3279575
0,2397361
0,2347917
0,2393191
0,5006968
0,3536343
0,2690625
0,1829161
0,2808024
0,2183799
0,1836986
0,1400061
0,1582288
0,2439979
0,2551882
0,2073211
0,3029
0,07000384
0,05545535
0,009720925
0,1347225
0,206681
0,04041722
0,005573479
0,02982281
0,07375693
-0,07215346
-0,04046544
-0,01764729
0,02443726
0,0668214
0,08163831
0,04057583
0,05801785
0,1512365
0,2010194
-0,008422016
0,09488538
0,04197058
0,04609818
-0,08076273
-0,1139124
-0,141589
0,02176589
0,03268541
-0,1577036
0,004668147
-0,03626926
-0,1246441
0,007093687
0,02786268
-0,06754555
0,01341001
-0,0527757
-0,05485249
-0,07272778
-0,06008328
-0,04349826
0,02457094
-0,02916517
-0,1262503
-0,02957148
-0,02631453
0,06629854
0,04876403
-0,02779159
-0,07808258
0,06880181
-0,01428629
-0,0776054
-0,03612278
-0,01268049
0,03944783
0,04015961
-0,06427034
-0,03257386
-0,01759135
-0,02440355
-0,1334489
0,1355704
-0,03812354
-0,01424747
-0,03485499
0,01534186
-0,04693504
-0,04773926
-0,005886446
0,0732159
0,06728069
0,07166322
0,0689693
0,01206157
-0,03792169
